ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,feedback_10.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,,,,right,,,,,,,,Good,Bad,Ugly,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,352.34199210000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.3374947999837,352.34199210000224,352.34199210000224,353.0601114999736,5,0.7063852999708615,None,,,,,,,,,,,,,,,,,354.17581290000817,354.19233130000066,355.1765083000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.06083599996055,353.07586390001234,353.07586390001234,353.07586390001234,353.07586390001234,353.8918373999768,1,1,0.8147150999866426,0.0006022999878041446,353.8925900000031,353.90858980000485,353.90858980000485,353.90858980000485,353.90858980000485,354.17579740000656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,,Good,Bad,Despise,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,355.1929777999758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.1769736999995,355.1929777999758,355.1929777999758,356.0599219999858,5,0.8552295999834314,None,,,,,,,,,,,,,,,,,357.12605959997745,357.1425030999817,358.1260989999864,358.14234329998726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0603806999861,356.07583829999203,356.07583829999203,356.07583829999203,356.07583829999203,356.8414710999932,1,1,0.7502737999893725,0.0008953000069595873,356.8418085000012,356.85894639999606,356.85894639999606,356.85894639999606,356.85894639999606,357.12604020000435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,,Good,Bad,Failure,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,358.14234329998726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.1264407999697,358.14234329998726,358.14234329998726,359.0594444999588,5,0.9060312999645248,None,,,,,,,,,,,,,,,,,359.9095277999877,359.9259622999816,360.9092053999775,360.9258997999714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.05987379996805,359.07584959996166,359.07584959996166,359.07584959996166,359.07584959996166,359.62616459996207,1,1,0.5353292999789119,0.0009080999880097806,359.6267077999655,359.6415240999777,359.6415240999777,359.6415240999777,359.6415240999777,359.90950519999024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,,Good,Bad,Joy,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,360.9258997999714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.9095332999714,360.9258997999714,360.9258997999714,361.06005049997475,5,0.1225603999919258,None,,,,,,,,,,,,,,,,,362.6249673999846,362.64197100000456,363.6262130999821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0605413999874,361.07552519999444,361.07552519999444,361.07552519999444,361.07552519999444,362.34177349996753,2,1,1.2505604000180028,0.0010477000032551587,362.3421804999816,362.39225350000197,362.39225350000197,362.39225350000197,362.39225350000197,362.6249499999685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,,Good,Bad,Celebrate,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,363.6427897000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6266086999676,363.6427897000103,363.6427897000103,364.059623499983,5,0.40580389997921884,None,,,,,,,,,,,,,,,,,365.02575119998073,365.04208119999385,366.0259905999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0600189999677,364.07577820000006,364.07577820000006,364.07577820000006,364.07577820000006,364.7416718999739,2,1,0.6570718000293709,0.00015480001457035542,364.7420164999785,364.7589367000037,364.7589367000037,364.7589367000037,364.7589367000037,365.0257339999662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,,Good,Bad,Happy,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,366.04273990000365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.02639179996913,366.04273990000365,366.04273990000365,366.05977369996253,5,0.006098699988797307,None,,,,,,,,,,,,,,,,,367.6259412000072,367.64244839997264,368.6263561999658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0602179999696,366.07608609995805,366.07608609995805,366.07608609995805,366.07608609995805,367.34143299999414,2,1,1.259480300010182,0.0008027000003494322,367.3417663999717,367.35883699997794,367.35883699997794,367.35883699997794,367.35883699997794,367.62592009996297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,,Good,Bad,Glorious,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,368.643088599958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.6268199000042,368.643088599958,368.643088599958,369.0594700999791,5,0.4053435000241734,None,,,,,,,,,,,,,,,,,370.05903910001507,370.07563829998253,371.0597520999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0598228999879,369.0758960999665,369.0758960999665,369.0758960999665,369.0758960999665,369.75964780000504,2,1,0.6832828000187874,None,369.76021199999377,369.77554100001,369.77554100001,369.77554100001,369.77554100001,370.05902210000204,370.07563829998253,370.07563829998253,370.07563829998253,370.07563829998253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,,Good,Bad,Nasty,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,371.0762959999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.06021919997875,371.0762959999847,371.0762959999847,385.0588270999724,5,13.973028299980797,None,,,,,,,,,,,,,,,,,386.10896380001213,386.1254820000031,387.1090344999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.05909709999105,385.07557609997457,385.07557609997457,385.07557609997457,385.07557609997457,385.8095473999856,1,1,0.7216947000124492,0.0023314999998547137,385.8100703000091,385.82501500000944,385.82501500000944,385.82501500000944,385.82501500000944,386.10894949996145,386.1254820000031,386.1254820000031,386.1254820000031,386.1254820000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,,Good,Bad,Reward,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,387.12553590000607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.1093908000039,387.12553590000607,387.12553590000607,388.05943759996444,5,0.922760899993591,None,,,,,,,,,,,,,,,,,389.17563700000755,389.1919859999907,390.17631720000645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.05985469999723,388.07556739996653,388.07556739996653,388.07556739996653,388.07556739996653,388.87607800000114,2,1,0.7951330000068992,0.0,388.87652579997666,388.8913486999809,388.8913486999809,388.8913486999809,388.8913486999809,389.1756208000006,389.1919859999907,389.1919859999907,389.1919859999907,389.1919859999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,,Good,Bad,Awful,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,390.1928188999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.17678239999805,390.1928188999882,390.1928188999882,391.0600790999597,5,0.855683500005398,None,,,,,,,,,,,,,,,,,392.65938849997474,392.6758497999981,393.65915590000805,393.67563929996686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.06067430000985,391.0757100000046,391.0757100000046,391.0757100000046,391.0757100000046,392.3589038999635,1,1,1.276789799972903,0.002024100045673549,392.3591897999868,392.375174899993,392.375174899993,392.375174899993,392.375174899993,392.65936729998793,392.6758497999981,392.6758497999981,392.6758497999981,392.6758497999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,,Good,Bad,Cherish,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,393.67563929996686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.65959110000404,393.67563929996686,393.67563929996686,394.0588417999679,5,0.37264300003880635,None,,,,,,,,,,,,,,,,,395.05886270001065,395.07514309999533,396.0591026999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0590525000007,394.0753212000127,394.0753212000127,394.0753212000127,394.0753212000127,394.7755770999938,2,1,0.6857824999606237,0.001373400038573891,394.77588279999327,394.79130679997616,394.79130679997616,394.79130679997616,394.79130679997616,395.0588463000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,,Good,Bad,Punish,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,396.0755544999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0594304999686,396.0755544999847,396.0755544999847,397.05952499998966,5,0.9740884000202641,None,,,,,,,,,,,,,,,,,398.8091308999574,398.82559009996476,399.8085844999878,399.8257181000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.05999559996417,397.0756118000136,397.0756118000136,397.0756118000136,397.0756118000136,398.5089319999679,1,1,1.432509200007189,None,398.5092444999609,398.52509349997854,398.52509349997854,398.52509349997854,398.52509349997854,398.80911189998733,398.82559009996476,398.82559009996476,398.82559009996476,398.82559009996476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,,Good,Bad,Hate,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,399.8257181000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.8088444999885,399.8257181000081,399.8257181000081,400.05873280001106,5,0.22247579996474087,None,,,,,,,,,,,,,,,,,401.02578059997177,401.04227599996375,402.0257812999771,402.0423884000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0590147000039,400.07546439999714,400.07546439999714,400.07546439999714,400.07546439999714,400.74149190000026,1,1,0.6538279000087641,0.0010727000189945102,400.7418203999987,400.75856139999814,400.75856139999814,400.75856139999814,400.75856139999814,401.02575939998496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,,Good,Bad,Attractive,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,402.0423884000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.02617129997816,402.0423884000047,402.0423884000047,402.05946269998094,5,0.0068567999987863,None,,,,,,,,,,,,,,,,,403.7088536999654,403.72521589999087,404.70886389998486,404.7251428999589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0598581999657,402.07559759996366,402.07559759996366,402.07559759996366,402.07559759996366,403.4092171000084,2,1,1.3326916000223719,None,403.4096673000022,403.42545869998867,403.42545869998867,403.42545869998867,403.42545869998867,403.70883939997293,403.72521589999087,403.72521589999087,403.72521589999087,403.72521589999087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,,Good,Bad,Terrible,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,404.7251428999589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.70914459996857,404.7251428999589,404.7251428999589,405.0593205000041,5,0.3231783999945037,None,,,,,,,,,,,,,,,,,405.9250143999816,405.94143379997695,406.9258552999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0597163999919,405.0752489999868,405.0752489999868,405.0752489999868,405.0752489999868,405.62556289997883,1,1,0.5459954999969341,0.0,405.6259042999591,405.6412016999675,405.6412016999675,405.6412016999675,405.6412016999675,405.9250025000074,405.94143379997695,405.94143379997695,405.94143379997695,405.94143379997695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,,Good,Bad,Peace,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,406.9423700000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.9262412000098,406.9423700000043,406.9423700000043,407.06058579997625,5,0.10586489998968318,None,,,,,,,,,,,,,,,,,407.95889030001126,407.97519969998393,408.9585049999878,408.9780100999633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0612412999617,407.07543929998064,407.07543929998064,407.07543929998064,407.07543929998064,407.65902989997994,2,1,0.5779619999811985,0.0,407.65940429997863,407.6753539000056,407.6753539000056,407.6753539000056,407.6753539000056,407.95887430000585,407.97519969998393,407.97519969998393,407.97519969998393,407.97519969998393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.9585499999812,408.9780100999633,408.9780100999633,408.9780100999633,408.9780100999633,408.9780100999633,408.9780100999633,408.9780100999633,408.9780100999633,410.90904639998917,1,1.9141492000198923,0.0008766999817453325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,5.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Good,Bad,Peace,,,,,,,,,,,,,,,,,,,,,0,0,0,0,410.92597029998433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.9237396999961,410.92597029998433,410.92597029998433,411.0592372000101,5,0.1224938000086695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.1921730999602,412.20832809997955,417.9093438999844,417.8930670999689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.05978790001245,411.09332250000443,411.09332250000443,411.09332250000443,411.09332250000443,411.09332250000443,411.09332250000443,411.09332250000443,411.90816240001004,2,1,0.8122406000038609,0.0009851999930106103,411.9088320999872,411.94029769999906,411.94029769999906,411.94029769999906,411.94029769999906,411.94029769999906,411.94029769999906,411.94029769999906,412.1921544999932,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,6.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Good,Bad, ,,,,,,,,,,,,,,,,,,,,,0,1,1,1,417.9093438999844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.8935397999594,417.9093438999844,417.9093438999844,418.05975449999096,5,0.14018129999749362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.67544739996083,419.69191299995873,426.3925753000076,426.37599829997635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0602246999624,418.08038429997396,418.08038429997396,418.08038429997396,418.08038429997396,418.08038429997396,418.08038429997396,418.08038429997396,419.3913550999714,2,1,1.3001075999927707,0.0010169000015594065,419.3917389999842,419.4081930000102,419.4081930000102,419.4081930000102,419.4081930000102,419.4081930000102,419.4081930000102,419.4081930000102,419.67542849999154,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,7.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Good,Bad, ,,,,,,,,,,,,,,,,,,,,,0,2,2,2,426.3925753000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.3764495999785,426.3925753000076,426.3925753000076,427.3760254000081,5,0.9816161999478936,0.0010213000350631773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.7253316999995,428.7419755999581,436.4417295999592,436.42500729998574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.37648909998825,427.3948416999774,427.3948416999774,427.3948416999774,427.3948416999774,427.3948416999774,427.3948416999774,427.3948416999774,428.442198499979,1,1,1.0365783000015654,0.0022250000038184226,428.4425593999913,428.4575866999803,428.4575866999803,428.4575866999803,428.4575866999803,428.4575866999803,428.4575866999803,428.4575866999803,428.72531219996745,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
