ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,19,19,19,563.3161339000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.3000101000071,563.3161339000217,563.3161339000217,563.5496461000293,5,0.22898429998895153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.9158579000505,566.9321675000247,573.6331328000524,573.616775500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.5500461000483,563.5823574000387,563.5823574000387,563.5823574000387,563.5823574000387,563.5823574000387,563.5823574000387,563.5823574000387,566.6317704000394,2,0,3.0343205999815837,0.0008754999726079404,566.6320995000424,566.6490183999995,566.6490183999995,566.6490183999995,566.6490183999995,566.6490183999995,566.6490183999995,566.6490183999995,566.9158407000359,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,20,20,20,573.6331328000524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.6172764000366,573.6331328000524,573.6331328000524,574.5502503000316,5,0.9109724999871105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0990793000092,576.1153953000321,581.8160046000266,581.7992731000413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.5507386000245,574.5685410000151,574.5685410000151,574.5685410000151,574.5685410000151,574.5685410000151,574.5685410000151,574.5685410000151,575.815830800042,1,1,1.2310996999731287,0.0009314000490121543,575.8161710000131,575.8315423000022,575.8315423000022,575.8315423000022,575.8315423000022,575.8315423000022,575.8315423000022,575.8315423000022,576.0990619000513,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,21,21,21,581.8160046000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.7996355000068,581.8160046000266,581.8160046000266,582.5503291000496,5,0.7281086000148207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.499050100043,583.5155114000081,589.2159230000107,589.1993020000518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.5508555000415,582.5694754000288,582.5694754000288,582.5694754000288,582.5694754000288,582.5694754000288,582.5694754000288,582.5694754000288,583.2154600000358,1,1,0.6401242999709211,0.0009315999923273921,583.2157210000441,583.2310707000433,583.2310707000433,583.2310707000433,583.2310707000433,583.2310707000433,583.2310707000433,583.2310707000433,583.499033500033,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Slow,,,,,,,,,,,,,,,,,,,,,0,22,22,22,589.2159230000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.1996785000083,589.2159230000107,589.2159230000107,589.5495860000374,5,0.3290578000014648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.7490642000339,590.7652577000554,596.4656583000324,596.4494328000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.5499506000197,589.57903730002,589.57903730002,589.57903730002,589.57903730002,589.57903730002,589.57903730002,589.57903730002,590.449115800031,1,1,0.8576534999883734,0.0010643000132404268,590.4495037000161,590.4777568000136,590.4777568000136,590.4777568000136,590.4777568000136,590.4777568000136,590.4777568000136,590.4777568000136,590.7490476000239,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,23,23,23,596.4656583000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.4498135000467,596.4656583000324,596.4656583000324,596.5494067000109,5,0.07924890000140294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.4656082000001,597.482026200043,604.1821496000048,604.1659438000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.550411800039,596.5659264000133,596.5659264000133,596.5659264000133,596.5659264000133,596.5659264000133,596.5659264000133,596.5659264000133,597.1816830000025,2,1,0.6016956000239588,0.0009571000118739903,597.1820195000037,597.1986896000453,597.1986896000453,597.1986896000453,597.1986896000453,597.1986896000453,597.1986896000453,597.1986896000453,597.4655917000491,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,8.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Brainy,,,,,,,,,,,,,,,,,,,,,0,24,24,24,604.1821496000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.1662842000369,604.1821496000048,604.1821496000048,604.5489315000013,5,0.36252750002313405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.1155581000494,606.1321056000306,614.8328705000458,614.8163745000493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.5491798000294,604.5713992000092,604.5713992000092,604.5713992000092,604.5713992000092,604.5713992000092,604.5713992000092,604.5713992000092,605.8159611000447,2,1,1.2303090000059456,0.0008753999718464911,605.8163469000137,605.8433263000334,605.8433263000334,605.8433263000334,605.8433263000334,605.8433263000334,605.8433263000334,605.8433263000334,606.1155420000432,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,8.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Educated,,,,,,,,,,,,,,,,,,,,,0,25,25,25,614.8328705000458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.8168826000183,614.8328705000458,614.8328705000458,615.5499605000368,5,0.713142600026913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.948674000043,616.9653273000149,625.665429100045,625.6490279000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.5504545000149,615.5725417000358,615.5725417000358,615.5725417000358,615.5725417000358,615.5725417000358,615.5725417000358,615.5725417000358,616.64883130003,2,1,1.0656440000166185,0.00040989997796714306,616.649151700025,616.6652463000501,616.6652463000501,616.6652463000501,616.6652463000501,616.6652463000501,616.6652463000501,616.6652463000501,616.948659900052,616.9653273000149,616.9653273000149,616.9653273000149,616.9653273000149,616.9653273000149,616.9653273000149,616.9653273000149,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Wise,,,,,,,,,,,,,,,,,,,,,0,26,26,26,625.665429100045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.649391300045,625.665429100045,625.665429100045,625.8173161000013,5,0.14940110000316054,0.0010096000041812658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.7654215000221,626.7820020000217,633.4826590000303,633.4663260000525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.818034200056,625.8446658000466,625.8446658000466,625.8446658000466,625.8446658000466,625.8446658000466,625.8446658000466,625.8446658000466,626.4657480000169,2,1,0.6134097999893129,0.0008359999628737569,626.4661434000009,626.4843881000415,626.4843881000415,626.4843881000415,626.4843881000415,626.4843881000415,626.4843881000415,626.4843881000415,626.7654031999991,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Moronic,,,,,,,,,,,,,,,,,,,,,0,27,27,27,633.4826590000303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.4668022000114,633.4826590000303,633.4826590000303,633.5495085000293,5,0.062280200014356524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.5987185999984,636.6152190000284,643.3156956000021,643.2991789000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.5499836000381,633.5721400000039,633.5721400000039,633.5721400000039,633.5721400000039,633.5721400000039,633.5721400000039,633.5721400000039,636.3155712000444,1,1,2.7375469999969937,0.0022529999841935933,636.3158898000256,636.3325913000153,636.3325913000153,636.3325913000153,636.3325913000153,636.3325913000153,636.3325913000153,636.3325913000153,636.5987012000405,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.2992649000371,643.3156956000021,643.3156956000021,643.5500007000519,5,0.2296572999912314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.5500590000302,643.5664758000057,659.5652027000324,659.5491079000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
