ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,feedback_2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,,,,right,,,,,,,,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,,,,,400.0202896999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0041205999996,400.0202896999999,400.0202896999999,401.1542373999996,5,1.132799100000284,0.0008574999997108534,,,,,,,,,,,,,,,,,402.17028809999965,402.1867287,,403.17105809999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.1546377999998,401.1704666999999,401.1704666999999,401.1704666999999,401.1704666999999,401.8863534999996,1,1,0.7038902999997845,0.00046860000020387815,401.8868164999999,401.9032465,401.9032465,401.9032465,401.9032465,402.17026899999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Solid,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8,,,,,403.18756889999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.17158329999984,403.18756889999986,403.18756889999986,403.93735389999983,5,0.745631300000241,None,,,,,,,,,,,,,,,,,404.7366225999999,404.7533825999999,,405.73723789999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.93777409999984,403.9539536999996,403.9539536999996,403.9539536999996,403.9539536999996,404.43684699999994,1,1,0.4816356999999698,0.0003750999999283522,404.4371222,404.45330879999983,404.45330879999983,404.45330879999983,404.45330879999983,404.73660599999994,404.7533825999999,404.7533825999999,404.7533825999999,404.7533825999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Skinny,,,,,,,,,,,,,,,,,,,,,,,0,3,3,14,,,,,405.75380099999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.7376390999998,405.75380099999984,405.75380099999984,406.28728279999996,5,0.5309134999997696,None,,,,,,,,,,,,,,,,,412.7200088999998,412.7364828,,413.7205621999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.2876412999999,406.3036815999999,406.3036815999999,406.3036815999999,406.3036815999999,412.4195397999997,2,1,6.110712100000001,None,412.41995499999985,412.47525259999975,412.47525259999975,412.47525259999975,412.47525259999975,412.71999149999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Powerful,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,413.7370109999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.72102749999976,413.7370109999997,413.7370109999997,415.93745359999957,5,2.196533499999987,None,,,,,,,,,,,,,,,,,416.8368935999997,416.85306569999966,,417.8370049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.9378744999999,415.95354,415.95354,415.95354,415.95354,416.5369679999999,1,1,0.5757705000000897,0.0008822999998301384,416.5373394999997,416.5533425999997,416.5533425999997,416.5533425999997,416.5533425999997,416.83687599999985,416.85306569999966,416.85306569999966,416.85306569999966,416.85306569999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,,,,,417.8535717999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.83737659999997,417.8535717999998,417.8535717999998,417.93721349999987,5,0.07969110000021828,None,,,,,,,,,,,,,,,,,418.88718359999984,418.90350409999974,,419.8874437999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9375742999996,417.9536100999999,417.9536100999999,417.9536100999999,417.9536100999999,418.58741869999994,2,1,0.6184084999999868,0.0011240000003454043,418.5879197999998,418.6030966999997,418.6030966999997,418.6030966999997,418.6030966999997,418.8871629999999,418.90350409999974,418.90350409999974,418.90350409999974,418.90350409999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Brawny,,,,,,,,,,,,,,,,,,,,,,,0,6,6,13,,,,,419.9039195999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.8879158,419.9039195999999,419.9039195999999,419.9376060999998,5,0.029373500000019703,None,,,,,,,,,,,,,,,,,420.88690849999966,420.90338729999985,,421.8875364999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.93806659999973,419.9536564,419.9536564,419.9536564,419.9536564,420.58691359999966,1,1,0.621678399999837,0.0,420.58728589999964,420.6033332999996,420.6033332999996,420.6033332999996,420.6033332999996,420.8868878999997,420.90338729999985,420.90338729999985,420.90338729999985,420.90338729999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Soft,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,421.90392139999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.8880264999998,421.90392139999994,421.90392139999994,421.93745039999976,5,0.029893900000388385,None,,,,,,,,,,,,,,,,,423.25340689999985,423.2698898999997,,424.2539056999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.9379385999996,421.9537521999996,421.9537521999996,421.9537521999996,421.9537521999996,422.96959979999974,2,1,1.0021348999998736,0.0010053000000880274,422.9701200999998,422.9867207999996,422.9867207999996,422.9867207999996,422.9867207999996,423.2533897999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Athletic,,,,,,,,,,,,,,,,,,,,,,,0,8,8,11,,,,,424.2702112999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.2543456999997,424.2702112999996,424.2702112999996,424.9372349,5,0.6639657999999145,None,,,,,,,,,,,,,,,,,425.80386139999973,425.8201726999996,,426.8041229999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.93765429999985,424.9535361999997,424.9535361999997,424.9535361999997,424.9535361999997,425.51943919999985,1,1,0.5504221999999572,0.0008981999999377877,425.5198403999998,425.5366497,425.5366497,425.5366497,425.5366497,425.80382789999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Delicate,,,,,,,,,,,,,,,,,,,,,,,0,9,9,6,,,,,426.8204235999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.80461799999966,426.8204235999997,426.8204235999997,426.9364065,5,0.11285450000013952,None,,,,,,,,,,,,,,,,,427.7533834999999,427.76975969999967,,428.7537411999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.9366528999999,426.9530907999997,426.9530907999997,426.9530907999997,426.9530907999997,427.4694414999999,2,1,0.5048239000002468,0.0013215999997555627,427.4698583999998,427.4866268999999,427.4866268999999,427.4866268999999,427.4866268999999,427.7533653999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,,,0,10,10,7,,,,,428.77050629999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.7541994999997,428.77050629999985,428.77050629999985,428.93750899999986,5,0.16253659999983938,None,,,,,,,,,,,,,,,,,429.80318149999994,429.81957829999965,,430.80375809999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.9379654999998,428.95355709999967,428.95355709999967,428.95355709999967,428.95355709999967,429.5191127999997,1,1,0.5624175000002651,0.0014806999997745152,429.5195010999996,429.5364109999996,429.5364109999996,429.5364109999996,429.5364109999996,429.8031635999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,,,0,11,11,1,,,,,430.82034749999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.8041556999997,430.82034749999957,430.82034749999957,430.93629299999975,5,0.11288210000020626,None,,,,,,,,,,,,,,,,,431.73687819999986,431.7533248,432.7534172999999,432.7369384999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.93650069999967,430.95280209999964,430.95280209999964,430.95280209999964,430.95280209999964,431.45362499999965,2,1,0.4881430000000364,0.001272900000003574,431.4540342999999,431.46900389999973,431.46900389999973,431.46900389999973,431.46900389999973,431.7368567999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Muscly,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,432.7534172999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.73728919999985,432.7534172999999,432.7534172999999,432.9382688999999,5,0.18057619999990493,None,,,,,,,,,,,,,,,,,433.8538752999998,433.8702790999996,434.8698624999997,434.8536749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.9389729999998,432.9533309999997,432.9533309999997,432.9533309999997,432.9533309999997,433.5694305999996,1,1,0.6081255999997666,0.0004826999997931125,433.56986579999966,433.5866369999999,433.5866369999999,433.5866369999999,433.5866369999999,433.8538491999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Sedentary,,,,,,,,,,,,,,,,,,,,,,,0,13,13,15,,,,,434.8698624999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.85402639999984,434.8698624999997,434.8698624999997,434.93703049999976,5,0.06360720000020592,None,,,,,,,,,,,,,,,,,435.78667849999965,435.80331339999975,,436.7868877999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.9373754999997,434.9531963999998,434.9531963999998,434.9531963999998,434.9531963999998,435.5035444,2,1,0.5411687000000711,0.0008959000001595996,435.50391939999963,435.5190745,435.5190745,435.5190745,435.5190745,435.78666079999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Burly,,,,,,,,,,,,,,,,,,,,,,,0,14,14,10,,,,,436.80318489999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.7872572000001,436.80318489999945,436.80318489999945,436.93699659999993,5,0.13061819999984436,None,,,,,,,,,,,,,,,,,437.6866742999996,437.70315660000006,438.7034385000002,438.6865809999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.9373402999995,436.95314310000003,436.95314310000003,436.95314310000003,436.95314310000003,437.3863882999999,1,1,0.42279770000004646,0.0010195000004387111,437.3867338999994,437.40315169999985,437.40315169999985,437.40315169999985,437.40315169999985,437.6866580000001,437.70315660000006,437.70315660000006,437.70315660000006,437.70315660000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,,,0,15,15,5,,,,,438.7034385000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.68690279999964,438.7034385000002,438.7034385000002,438.9368005000001,5,0.22982740000043123,None,,,,,,,,,,,,,,,,,439.7533373000001,439.7698169999999,,440.7536067999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.9371651999995,438.95347900000024,438.95347900000024,438.95347900000024,438.95347900000024,439.46871669999973,2,1,0.5024003999997149,0.000922799999898416,439.46898310000006,439.4858978999996,439.4858978999996,439.4858978999996,439.4858978999996,439.7533189999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.75368299999946,440.7816522999997,440.7816522999997,440.7816522999997,440.7816522999997,440.7816522999997,440.7816522999997,440.7816522999997,440.7816522999997,446.2032892000002,1,5.4072440999998435,0.0009289999998145504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,0,0,0,0,446.2241306000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.2218429999998,446.2241306000001,446.2241306000001,446.9369931999995,5,0.7092139000005773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.95339379999996,447.9698599999997,454.67033989999936,454.6539837999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.9375692999997,446.9704944,446.9704944,446.9704944,446.9704944,446.9704944,446.9704944,446.9704944,447.6698997999997,1,1,0.6897726000006514,0.0014021999995748047,447.67036529999996,447.6973740999997,447.6973740999997,447.6973740999997,447.6973740999997,447.6973740999997,447.6973740999997,447.6973740999997,447.9533729,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,0,1,1,1,454.67033989999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.65446479999946,454.67033989999936,454.67033989999936,454.93715589999965,5,0.2629644999997254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.8864738999996,455.90291690000004,461.60320230000025,461.5869424999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.9376165999997,454.95838719999983,454.95838719999983,454.95838719999983,454.95838719999983,454.95838719999983,454.95838719999983,454.95838719999983,455.5862235999998,2,1,0.6135332000003473,0.0010465000004842295,455.58656909999945,455.6036627999997,455.6036627999997,455.6036627999997,455.6036627999997,455.6036627999997,455.6036627999997,455.6036627999997,455.88645849999966,455.90291690000004,455.90291690000004,455.90291690000004,455.90291690000004,455.90291690000004,455.90291690000004,455.90291690000004,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,2,2,2,461.60320230000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.58731679999937,461.60320230000025,461.60320230000025,461.93704839999964,5,0.3300110999998651,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.23607989999937,463.2529052999994,470.9530770999995,470.9368379000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.9374413999999,461.95646759999954,461.95646759999954,461.95646759999954,461.95646759999954,461.95646759999954,461.95646759999954,461.95646759999954,462.95320179999953,1,1,0.9952536000000691,0.0,462.9534658999996,462.96874609999986,462.96874609999986,462.96874609999986,462.96874609999986,462.96874609999986,462.96874609999986,462.96874609999986,463.23606299999983,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,0,3,3,3,470.9530770999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.9372122,470.9530770999995,470.9530770999995,471.9365914999994,5,0.9812308000000485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.15298889999985,473.16962529999955,479.8698330000002,479.85313350000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.9367972999994,471.95596799999976,471.95596799999976,471.95596799999976,471.95596799999976,471.95596799999976,471.95596799999976,471.95596799999976,472.8689707999997,2,1,0.907080799999676,0.0009798000000955653,472.8694294000002,472.8972867999996,472.8972867999996,472.8972867999996,472.8972867999996,472.8972867999996,472.8972867999996,472.8972867999996,473.1529709000001,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
