ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,feedback_10.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Failure,6.7,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,202.1770486000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.16056109999772,202.1770486000023,202.1770486000023,202.46058939999784,5,0.2801276000100188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.46106390000205,202.49244230000477,202.49244230000477,202.49244230000477,202.49244230000477,202.49244230000477,202.49244230000477,202.49244230000477,203.17667190000066,2,1,0.6716990999993868,0.001008100007311441,203.1770344999968,203.20418070000596,203.20418070000596,203.20418070000596,203.20418070000596,203.20418070000596,203.20418070000596,203.20418070000596,203.47643500000413,203.47645000000193,203.49303539999528,210.1928562999965,210.17716039999505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Punish,6.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,210.1928562999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17763550000382,210.1928562999965,210.1928562999965,210.64308009999513,5,0.43623289999959525,0.001376699990942143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.64330789999804,210.65964300000633,210.65964300000633,210.65964300000633,210.65964300000633,210.65964300000633,210.65964300000633,210.65964300000633,211.47571769999922,2,1,0.8053837000043131,0.0005683000053977594,211.476075700004,211.49278539999796,211.49278539999796,211.49278539999796,211.49278539999796,211.49278539999796,211.49278539999796,211.49278539999796,211.75950159999775,211.75951659999555,211.776303000006,218.47682900000655,218.4605736000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Hate,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,218.47682900000655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.46104160000687,218.47682900000655,218.47682900000655,219.45992269999988,5,0.9813727000000654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.46027520000644,219.47609840000223,219.47609840000223,219.47609840000223,219.47609840000223,219.47609840000223,219.47609840000223,219.47609840000223,220.6263065999956,2,1,1.1475421000068309,0.0020090999896638095,220.62659590000112,220.64166009999462,220.64166009999462,220.64166009999462,220.64166009999462,220.64166009999462,220.64166009999462,220.64166009999462,220.90953770000488,220.90955219999887,220.92605910000566,227.62674540000444,227.61011449999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Happy,7.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,227.62674540000444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.61059670000395,227.62674540000444,227.62674540000444,228.46087680000346,5,0.8300670000026003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.46144870000717,228.48273980000522,228.48273980000522,228.48273980000522,228.48273980000522,228.48273980000522,228.48273980000522,228.48273980000522,229.25981150000007,1,1,0.7690270999883069,0.0009228999988408759,229.2601555000001,229.27552150000702,229.27552150000702,229.27552150000702,229.27552150000702,229.27552150000702,229.27552150000702,229.27552150000702,229.55969740000728,229.55971240000508,229.57612189999782,237.2767324000015,237.260463300001,229.57612189999782,229.57612189999782,229.57612189999782,229.57612189999782,229.57612189999782,229.57612189999782,229.57612189999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Terrible,7.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,237.2767324000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.260935600003,237.2767324000015,237.2767324000015,237.46044520000578,5,0.1801702000084333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.46092529999441,237.48287680000067,237.48287680000067,237.48287680000067,237.48287680000067,237.48287680000067,237.48287680000067,237.48287680000067,238.1597582999966,2,1,0.6737913999968441,0.0,238.16016529999615,238.1799902000057,238.1799902000057,238.1799902000057,238.1799902000057,238.1799902000057,238.1799902000057,238.1799902000057,238.45954730000813,238.45956370000204,238.47582449999754,246.17615020000085,246.1596705999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Celebrate,6.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,246.17615020000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.1600019000034,246.17615020000085,246.17615020000085,246.45940380000684,5,0.28132100000220817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.45960539999942,246.4759200999979,246.4759200999979,246.4759200999979,246.4759200999979,246.4759200999979,246.4759200999979,246.4759200999979,247.17582770000445,1,1,0.6931832999980543,0.0,247.1760942999972,247.19169300000067,247.19169300000067,247.19169300000067,247.19169300000067,247.19169300000067,247.19169300000067,247.19169300000067,247.45947879999585,247.45949540000584,247.47598149999976,254.17658389999997,254.15994820000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,254.17658389999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.1604260000022,254.17658389999997,254.17658389999997,254.4606582999986,5,0.2805689000088023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.46122399999877,254.48134009999922,254.48134009999922,254.48134009999922,254.48134009999922,254.48134009999922,254.48134009999922,254.48134009999922,255.64208390000567,2,1,1.1566521000058856,0.0009908999927574769,255.64240510000673,255.65887860000657,255.65887860000657,255.65887860000657,255.65887860000657,255.65887860000657,255.65887860000657,255.65887860000657,255.92591230000835,255.92592989999685,255.9426364999963,262.64286999999604,262.6263491999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Reward,5.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,262.64286999999604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.626769399998,262.64286999999604,262.64286999999604,263.45928140000615,5,0.8151636999973562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.45952489999763,263.4821671999962,263.4821671999962,263.4821671999962,263.4821671999962,263.4821671999962,263.4821671999962,263.4821671999962,264.1759340999997,1,1,0.6857525999948848,0.0011180000001331791,264.1762214000046,264.19954410000355,264.19954410000355,264.19954410000355,264.19954410000355,264.19954410000355,264.19954410000355,264.19954410000355,264.45947129999695,264.4594897000061,264.4756270000071,270.17650319999666,270.16014979999454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Glorious,6.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,270.17650319999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.160621300005,270.17650319999666,270.17650319999666,270.4595658000035,5,0.28161349998845253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.4598830000032,270.4767037999991,270.4767037999991,270.4767037999991,270.4767037999991,270.4767037999991,270.4767037999991,270.4767037999991,271.09191550000105,1,1,0.609415299986722,0.0008459000091534108,271.09235089999856,271.10841000000073,271.10841000000073,271.10841000000073,271.10841000000073,271.10841000000073,271.10841000000073,271.10841000000073,271.3759510999953,271.3759668999992,271.39241470000707,278.0923436000012,278.0758479000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,278.0923436000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.07606130000204,278.0923436000012,278.0923436000012,278.46022449999873,5,0.36532710000756197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.4607879999967,278.47580729999754,278.47580729999754,278.47580729999754,278.47580729999754,278.47580729999754,278.47580729999754,278.47580729999754,279.44193950000044,1,1,0.9518008000013651,0.0009373000066261739,279.4424168999976,279.4587016000005,279.4587016000005,279.4587016000005,279.4587016000005,279.4587016000005,279.4587016000005,279.4587016000005,279.72596599999815,279.72598210000433,279.7423065000039,286.44305539999914,286.42686720000347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,286.44305539999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.42737069999566,286.44305539999914,286.44305539999914,286.4600255999976,5,0.013840700004948303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.46049610000046,286.4778134999942,286.4778134999942,286.4778134999942,286.4778134999942,286.4778134999942,286.4778134999942,286.4778134999942,287.12605419999454,1,1,0.642064500003471,0.0,287.1264310999977,287.14141510000627,287.14141510000627,287.14141510000627,287.14141510000627,287.14141510000627,287.14141510000627,287.14141510000627,287.4089926000015,287.4090077000001,287.4256244999997,294.12586400000146,294.109672599996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Ugly,8.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,294.12586400000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.11008149999543,294.12586400000146,294.12586400000146,294.4587978000054,5,0.3316622999991523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.4590046999947,294.4786429999949,294.4786429999949,294.4786429999949,294.4786429999949,294.4786429999949,294.4786429999949,294.4786429999949,295.70905059999495,2,1,1.2200519000034546,0.0012472999951569363,295.70935050000844,295.73249450000003,295.73249450000003,295.73249450000003,295.73249450000003,295.73249450000003,295.73249450000003,295.73249450000003,296.0087646000029,296.0087807999953,296.0255419000023,304.7259604999999,304.70957089999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Peace,5.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,304.7259604999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.71000829999684,304.7259604999999,304.7259604999999,305.8100106000056,5,1.08271760000207,0.0009126999939326197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.8104781000002,305.8323553000082,305.8323553000082,305.8323553000082,305.8323553000082,305.8323553000082,305.8323553000082,305.8323553000082,306.60902129999886,1,1,0.7705644999950891,0.001589200008311309,306.6094011999958,306.62776859999576,306.62776859999576,306.62776859999576,306.62776859999576,306.62776859999576,306.62776859999576,306.62776859999576,306.90900939999847,306.9090268,306.9254052000033,312.62599970000156,312.6097398999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Despise,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,312.62599970000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.6101730999944,312.62599970000156,312.62599970000156,313.4603095000057,5,0.8318873000098392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.4608833999955,313.48299150000094,313.48299150000094,313.48299150000094,313.48299150000094,313.48299150000094,313.48299150000094,313.48299150000094,314.2416482999979,2,1,0.744568199996138,0.000920400008908473,314.2421172000031,314.25864090000687,314.25864090000687,314.25864090000687,314.25864090000687,314.25864090000687,314.25864090000687,314.25864090000687,314.52562220000254,314.52564079999865,314.54220850000274,321.24247460000333,321.22599819999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Bad,Good, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,321.24247460000333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.2263926000014,321.24247460000333,321.24247460000333,321.458738500005,5,0.21431320000556298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.4590113000013,321.4753217999969,321.4753217999969,321.4753217999969,321.4753217999969,321.4753217999969,321.4753217999969,321.4753217999969,322.15893089999736,1,1,0.6786307000002125,0.0019829999946523458,322.15939990000334,322.176919000005,322.176919000005,322.176919000005,322.176919000005,322.176919000005,322.176919000005,322.176919000005,322.45862130000023,322.4586372000049,322.4753146000003,330.1756155000039,330.1585830999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,330.1756155000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.1588381000038,330.1756155000039,330.1756155000039,330.45924959999684,5,0.2820242000016151,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.4596048999956,330.47519009999814,330.47519009999814,330.47519009999814,330.47519009999814,330.47519009999814,330.47519009999814,330.47519009999814,331.1588277999981,2,1,0.6727995000110241,0.0008507999882567674,331.15920700000424,331.1752622000058,331.1752622000058,331.1752622000058,331.1752622000058,331.1752622000058,331.1752622000058,331.1752622000058,331.45875279999746,331.45876520000456,331.47514819999924,337.1762058000022,337.1595473000052,331.47514819999924,331.47514819999924,331.47514819999924,331.47514819999924,331.47514819999924,331.47514819999924,331.47514819999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Attractive,5.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,337.1762058000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.1600144999975,337.1762058000022,337.1762058000022,337.45967779999773,5,0.281559399998514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.46016270000837,337.494185500007,337.494185500007,337.494185500007,337.494185500007,337.494185500007,337.494185500007,337.494185500007,338.7421678999963,1,1,1.2454706999997143,0.0,338.7425183000014,338.7685576000076,338.7685576000076,338.7685576000076,338.7685576000076,338.7685576000076,338.7685576000076,338.7685576000076,339.02526920000673,339.025286300006,339.0416572999966,344.7444819999946,344.725362600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.72543289999885,344.7444819999946,344.7444819999946,344.7444819999946,344.7444819999946,344.7444819999946,344.7444819999946,346.97521730000153,1,2.216132200002903,0.0009664999961387366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
