ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,,Weak,Strong,Skinny,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14,,,,,388.9739129999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.97203420000005,388.9739129999998,388.9739129999998,389.9754057,5,0.9877086999999847,None,,,,,,,,,,,,,,,,,391.27407719999974,391.2904972000001,,392.2746082999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.9762731999999,389.9904474,389.9904474,389.9904474,389.9904474,390.9906487999997,2,1,0.98635110000032,0.0,390.99101930000006,391.00640139999996,391.00640139999996,391.00640139999996,391.00640139999996,391.2740595999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,,,,,392.2911303000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.2750409,392.2911303000001,392.2911303000001,393.4745908,5,1.1795492000001104,0.0009574000000611704,,,,,,,,,,,,,,,,,394.34077960000013,394.3571339,,395.34086119999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.47500450000007,393.49082569999973,393.49082569999973,393.49082569999973,393.49082569999973,394.0566334,1,1,0.5568862000000081,0.0009768999998414074,394.05713590000005,394.0736157000001,394.0736157000001,394.0736157000001,394.0736157000001,394.34076129999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Powerful,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,395.35748569999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.3412245999998,395.35748569999987,395.35748569999987,395.97435889999997,5,0.6040299999999661,None,,,,,,,,,,,,,,,,,396.94082389999994,396.9572012999997,,397.9409055000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.97475859999986,395.9907253000001,395.9907253000001,395.9907253000001,395.9907253000001,396.6410800999997,1,1,0.6435934999999517,0.0,396.6415314999999,396.6561683,396.6561683,396.6561683,396.6561683,396.9408063000001,396.9572012999997,396.9572012999997,396.9572012999997,396.9572012999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Sedentary,,,,,,,,,,,,,,,,,,,,,,,0,3,3,15,,,,,397.95741150000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.9412533999998,397.95741150000003,397.95741150000003,397.9743490000001,5,0.0041622000003371795,None,,,,,,,,,,,,,,,,,399.10710599999993,399.1239050999998,,400.1076586999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.9746909999999,398.0293594999998,398.0293594999998,398.0293594999998,398.0293594999998,398.82390399999986,2,1,0.7801124000002346,0.0012796999999409309,398.824169,398.8396528999997,398.8396528999997,398.8396528999997,398.8396528999997,399.1070890000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Soft,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,,,,,400.12395779999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.1080372000001,400.12395779999997,400.12395779999997,400.97421209999993,5,0.8380670999999893,None,,,,,,,,,,,,,,,,,402.1244426999997,402.14102,403.14062699999977,403.12399920000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.9745757999999,400.99086799999986,400.99086799999986,400.99086799999986,400.99086799999986,401.8243183999998,2,1,0.8186833999998271,0.0008775999999670603,401.8248043999997,401.8404144000001,401.8404144000001,401.8404144000001,401.8404144000001,402.1244179,402.14102,402.14102,402.14102,402.14102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Burly,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,,,,,403.14062699999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.1242656999998,403.14062699999977,403.14062699999977,403.22439780000013,5,0.08018020000008619,0.0009286999998039391,,,,,,,,,,,,,,,,,404.1907191,404.20704320000004,405.2070742000001,405.19081890000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.22474779999993,403.2405309999999,403.2405309999999,403.2405309999999,403.2405309999999,403.9068419,1,1,0.6589385000002039,0.0,403.90732720000005,403.9235934999997,403.9235934999997,403.9235934999997,403.9235934999997,404.1907003000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,405.2070742000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.1911589000001,405.2070742000001,405.2070742000001,405.9741442999998,5,0.7543762999998762,None,,,,,,,,,,,,,,,,,406.8404212999999,406.8570053999997,,407.84054289999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.9745020999999,405.9907347999997,405.9907347999997,405.9907347999997,405.9907347999997,406.54100359999984,2,1,0.5357979999998861,0.0009006999998746323,406.54147079999984,406.55632419999984,406.55632419999984,406.55632419999984,406.55632419999984,406.84040559999994,406.8570053999997,406.8570053999997,406.8570053999997,406.8570053999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,,,0,7,7,0,,,,,407.8574577999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.8409042999997,407.8574577999998,407.8574577999998,408.3579526999997,5,0.49247719999993933,0.0009196000000883942,,,,,,,,,,,,,,,,,409.3239933,409.34015,,410.32409759999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.3583457999998,408.37421489999997,408.37421489999997,408.37421489999997,408.37421489999997,409.04003479999983,2,1,0.6618140999999014,0.0008944000001065433,409.0404405999998,409.0571746999999,409.0571746999999,409.0571746999999,409.0571746999999,409.32397459999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,,,0,8,8,5,,,,,410.3406798000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.3244485,410.3406798000001,410.3406798000001,410.9744870999998,5,0.6210065999998733,None,,,,,,,,,,,,,,,,,411.9241536999998,411.94052009999996,,412.9242141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.9748658999997,410.9908513999999,410.9908513999999,410.9908513999999,410.9908513999999,411.62438900000006,2,1,0.6236894999997276,0.0010987000000568514,411.62489430000005,411.64057809999986,411.64057809999986,411.64057809999986,411.64057809999986,411.92413720000013,411.94052009999996,411.94052009999996,411.94052009999996,411.94052009999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Delicate,,,,,,,,,,,,,,,,,,,,,,,0,9,9,6,,,,,412.94068070000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.9245906000001,412.94068070000003,412.94068070000003,412.9743036,5,0.020874299999832147,None,,,,,,,,,,,,,,,,,413.87401679999994,413.89021409999987,,414.8742911999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.97467359999973,412.9907312999999,412.9907312999999,412.9907312999999,412.9907312999999,413.5744190999999,2,1,0.5740255999999135,0.0013692000002265559,413.5749053999998,413.5900093,413.5900093,413.5900093,413.5900093,413.8740005999998,413.89021409999987,413.89021409999987,413.89021409999987,413.89021409999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Muscly,,,,,,,,,,,,,,,,,,,,,,,0,10,10,12,,,,,414.8907476999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.8746640999998,414.8907476999998,414.8907476999998,414.97442509999973,5,0.07106370000019524,None,,,,,,,,,,,,,,,,,415.97420379999994,415.9906396000001,416.9906987999998,416.97426210000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.974792,414.99074040000005,414.99074040000005,414.99074040000005,414.99074040000005,415.69102900000007,1,1,0.6959805999999844,0.0009847000001173,415.69151109999984,415.7062455,415.7062455,415.7062455,415.7062455,415.9741819999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,,,0,11,11,1,,,,,416.9906987999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.9746323999998,416.9906987999998,416.9906987999998,417.9744195999997,5,0.9712475000001177,None,,,,,,,,,,,,,,,,,418.87367059999997,418.89036039999974,,419.87387739999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9747887999997,417.9907475,417.9907475,417.9907475,417.9907475,418.57444829999986,2,1,0.5677491999999802,0.0009254999999939173,418.57492460000003,418.59051969999973,418.59051969999973,418.59051969999973,418.59051969999973,418.87365499999987,418.89036039999974,418.89036039999974,418.89036039999974,418.89036039999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Solid,,,,,,,,,,,,,,,,,,,,,,,0,12,12,8,,,,,419.89064419999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.8742364,419.89064419999977,419.89064419999977,419.9742550000001,5,0.07084900000018024,None,,,,,,,,,,,,,,,,,420.84046390000003,420.85692130000007,,421.84073739999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.97462989999985,419.9904502999998,419.9904502999998,419.9904502999998,419.9904502999998,420.5410200000001,1,1,0.5413945999998759,0.0,420.54149099999995,420.5562381999998,420.5562381999998,420.5562381999998,420.5562381999998,420.8404462999997,420.85692130000007,420.85692130000007,420.85692130000007,420.85692130000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Brawny,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,421.85703609999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.8410955999998,421.85703609999973,421.85703609999973,421.97419899999977,5,0.10506170000007842,None,,,,,,,,,,,,,,,,,422.9736948,422.9902225999999,423.99024329999975,423.97370779999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.97455020000007,421.99061429999983,421.99061429999983,421.99061429999983,421.99061429999983,422.6740239999999,1,1,0.6719309000000067,0.0,422.6744924999998,422.6903320000001,422.6903320000001,422.6903320000001,422.6903320000001,422.97367959999974,422.9902225999999,422.9902225999999,422.9902225999999,422.9902225999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,,,0,14,14,4,,,,,423.99024329999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.9739300000001,423.99024329999975,423.99024329999975,424.9744018000001,5,0.9717443999998068,None,,,,,,,,,,,,,,,,,425.92392900000004,425.94036819999974,,426.9247233000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.9747984999999,424.9905263999999,424.9905263999999,424.9905263999999,424.9905263999999,425.6408670999999,1,1,0.6447450999999091,0.0,425.6413057,425.6561793000001,425.6561793000001,425.6561793000001,425.6561793000001,425.92391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Athletic,,,,,,,,,,,,,,,,,,,,,,,0,15,15,11,,,,,426.9411356999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.9252425999998,426.9411356999999,426.9411356999999,426.9747119999997,5,0.020388200000070356,None,,,,,,,,,,,,,,,,,428.52380089999997,428.5404736999999,429.55150460000004,429.52385989999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.9752346999999,426.99074089999976,426.99074089999976,426.99074089999976,426.99074089999976,428.2406934999999,1,1,1.2487324999997327,0.0009958000000551692,428.24110500000006,428.2560715999998,428.2560715999998,428.2560715999998,428.2560715999998,428.5237831999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.52393089999987,429.55150460000004,429.55150460000004,429.55150460000004,429.55150460000004,429.55150460000004,429.55150460000004,429.55150460000004,429.55150460000004,431.27363939999987,1,1.7189011000000392,0.0009900999998535553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,0,0,0,0,431.2922260999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.2898587999998,431.2922260999999,431.2922260999999,431.9743298999997,5,0.6703053999999611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.65697009999985,433.6732422,440.37384459999976,440.3574146000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.9749615999999,432.00902339999993,432.00902339999993,432.00902339999993,432.00902339999993,432.00902339999993,432.00902339999993,432.00902339999993,433.3728323,1,1,1.3586598000001686,0.0011930000000575092,433.3733566000001,433.4025598999997,433.4025598999997,433.4025598999997,433.4025598999997,433.4025598999997,433.4025598999997,433.4025598999997,433.65695400000004,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,0,1,1,1,440.37384459999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.3577986999999,440.37384459999976,440.37384459999976,440.9741518999999,5,0.5878987999999481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0235523000001,442.0400037999998,447.7404397,447.72409259999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.97452010000006,440.99329450000005,440.99329450000005,440.99329450000005,440.99329450000005,440.99329450000005,440.99329450000005,440.99329450000005,441.7234377,2,1,0.7291585999996641,None,441.72378230000004,441.73980200000005,441.73980200000005,441.73980200000005,441.73980200000005,441.73980200000005,441.73980200000005,441.73980200000005,442.0235386999998,442.0400037999998,442.0400037999998,442.0400037999998,442.0400037999998,442.0400037999998,442.0400037999998,442.0400037999998,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,2,2,2,447.7404397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.7244664,447.7404397,447.7404397,447.97431210000013,5,0.2213569999998981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.02376449999974,449.0401416999998,456.7405329999997,456.7240526999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.9747296999999,447.99450739999975,447.99450739999975,447.99450739999975,447.99450739999975,447.99450739999975,447.99450739999975,447.99450739999975,448.7400582999999,1,1,0.7433879000000161,0.0008806999999251275,448.7403771999998,448.7556414999999,448.7556414999999,448.7556414999999,448.7556414999999,448.7556414999999,448.7556414999999,448.7556414999999,449.0237438999998,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
