ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,feedback_2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,20,20,20,602.3573628000449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.3413732000627,602.3573628000449,602.3573628000449,602.5731235001003,5,0.2129332999465987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.8732784000458,603.8898496000329,610.5897868000902,610.572964400053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.5733563000103,602.5898265000433,602.5898265000433,602.5898265000433,602.5898265000433,602.5898265000433,602.5898265000433,602.5898265000433,603.5901988000842,1,1,0.9871160999173298,0.000999600044451654,603.5904538000468,603.6057641000953,603.6057641000953,603.6057641000953,603.6057641000953,603.6057641000953,603.6057641000953,603.6057641000953,603.873260900029,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Burly,,,,,,,,,,,,,,,,,,,,,0,21,21,21,610.5897868000902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.57318330009,610.5897868000902,610.5897868000902,610.9407093999907,5,0.33432130003347993,0.0009074000408872962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.8398906000657,611.8562328000553,618.556362900068,618.5404157000594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.9411079999991,610.9704895000905,610.9704895000905,610.9704895000905,610.9704895000905,610.9704895000905,610.9704895000905,610.9704895000905,611.5568148000166,1,1,0.5816428000107408,0.0013705999590456486,611.5571492000017,611.5833309000591,611.5833309000591,611.5833309000591,611.5833309000591,611.5833309000591,611.5833309000591,611.5833309000591,611.8398741000565,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,22,22,22,618.556362900068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.5408060000045,618.556362900068,618.556362900068,619.5736679000547,5,1.0142770999809727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.6733513000654,620.6895491000032,628.390290100011,628.3737565000774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.5740858000936,619.5927589000203,619.5927589000203,619.5927589000203,619.5927589000203,619.5927589000203,619.5927589000203,619.5927589000203,620.3732456000289,2,1,0.7792828000383452,None,620.3735848000506,620.3895725000184,620.3895725000184,620.3895725000184,620.3895725000184,620.3895725000184,620.3895725000184,620.3895725000184,620.6733360000653,620.6895491000032,620.6895491000032,620.6895491000032,620.6895491000032,620.6895491000032,620.6895491000032,620.6895491000032,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Athletic,,,,,,,,,,,,,,,,,,,,,0,23,23,23,628.390290100011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.3741678000661,628.390290100011,628.390290100011,628.5735651000869,5,0.18113479996100068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.4732783000218,629.4897038000636,636.190153600066,636.1736329999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.5739665000001,628.604439000017,628.604439000017,628.604439000017,628.604439000017,628.604439000017,628.604439000017,628.604439000017,629.1901283001062,1,1,0.5706038000062108,0.0009307001018896699,629.1905315000331,629.2190476000542,629.2190476000542,629.2190476000542,629.2190476000542,629.2190476000542,629.2190476000542,629.2190476000542,629.4732605000027,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Solid,,,,,,,,,,,,,,,,,,,,,0,24,24,24,636.190153600066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.1740153999999,636.190153600066,636.190153600066,636.5735925000627,5,0.38125229999423027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.5232593000401,637.5393947000848,644.2399817000842,644.2234947000397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.5740113999927,636.5944743000437,636.5944743000437,636.5944743000437,636.5944743000437,636.5944743000437,636.5944743000437,636.5944743000437,637.2231478000758,1,1,0.6260668999748304,0.0009168999968096614,637.2235337001039,637.242500100052,637.242500100052,637.242500100052,637.242500100052,637.242500100052,637.242500100052,637.242500100052,637.5232402000111,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,8.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,25,25,25,644.2399817000842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.2238584000152,644.2399817000842,644.2399817000842,644.5734750000993,5,0.33146469993516803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.5897924000164,645.6062167000491,654.3062908001011,654.289895700058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.573873699992,644.5916734000202,644.5916734000202,644.5916734000202,644.5916734000202,644.5916734000202,644.5916734000202,644.5916734000202,645.2901229000418,1,1,0.6843508000019938,0.0009588000830262899,645.2905395000707,645.3070452000247,645.3070452000247,645.3070452000247,645.3070452000247,645.3070452000247,645.3070452000247,645.3070452000247,645.5897776000202,645.6062167000491,645.6062167000491,645.6062167000491,645.6062167000491,645.6062167000491,645.6062167000491,645.6062167000491,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,26,26,26,654.3062908001011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.2902575000189,654.3062908001011,654.3062908001011,654.5734262000769,5,0.265098899952136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.5896910000592,655.6059331001015,662.3063405000139,662.2898929000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.573832300026,654.589186700061,654.589186700061,654.589186700061,654.589186700061,654.589186700061,654.589186700061,654.589186700061,655.2900930000469,2,1,0.6952222000109032,0.001104000024497509,655.2905187000288,655.3058071000269,655.3058071000269,655.3058071000269,655.3058071000269,655.3058071000269,655.3058071000269,655.3058071000269,655.5896767000668,655.6059331001015,655.6059331001015,655.6059331001015,655.6059331001015,655.6059331001015,655.6059331001015,655.6059331001015,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Powerful,,,,,,,,,,,,,,,,,,,,,0,27,27,27,662.3063405000139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.290267100092,662.3063405000139,662.3063405000139,662.573505800101,5,0.265357100055553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.4729058000958,663.4895756000187,669.1895813000156,669.1733699000906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.573928100057,662.6048430000665,662.6048430000665,662.6048430000665,662.6048430000665,662.6048430000665,662.6048430000665,662.6048430000665,663.189872100018,1,1,0.5774597000563517,0.0010028999531641603,663.1902058999985,663.2159076000098,663.2159076000098,663.2159076000098,663.2159076000098,663.2159076000098,663.2159076000098,663.2159076000098,663.4728884000797,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.173451300012,669.1895813000156,669.1895813000156,669.5734252000693,5,0.3819935000501573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.5734592000954,669.5900155000854,,685.5736424000934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
