Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Randomise questionnaire elements?,comf_religion,comf_science,comf_healthcare,comf_community,comf_firefighter,comf_police,comf_gun,comf_immigration,comf_media,comf_voting,OpenEnded,END QUESTIONNAIRE
1,1729273170270,18/10/2024 17:39:30,1729273170042,-6,18/10/2024 11:39:30,187086,12,questionnaire-xwu3,,40754321,omcitiak,11890576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,,Purpose/Comfort Exit Questions,3,No,2,7,3,7,7,5,3,5,3,7,political views and polls,43765
1,1729273189290,18/10/2024 17:39:49,1729273189027,-7,18/10/2024 10:39:49,187086,12,questionnaire-xwu3,,40754326,v9038z6d,11890320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,596x718,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,7,4,4,5,5,5,views on things and occupations,114901
1,1729273204938,18/10/2024 17:40:04,1729273205339,-4,18/10/2024 13:40:05,187086,12,questionnaire-xwu3,,40754367,6sr1d9er,11890090,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1543x798,1536x798,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,6,6,5,5,4,6,personal feelings towards political topics based on convictions and morals,56729
1,1729273222148,18/10/2024 17:40:22,1729273221974,-4,18/10/2024 13:40:21,187086,12,questionnaire-xwu3,,40754396,2rr2xnrd,11890365,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1408x780,,,,Purpose/Comfort Exit Questions,3,No,6,5,5,5,5,5,4,4,4,5,Understanding how we view certain items and how we compare them to each other.,78071
1,1729273234720,18/10/2024 17:40:34,1729273238062,-5,18/10/2024 12:40:38,187086,12,questionnaire-xwu3,,40754406,j2pzmpcr,11890243,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1600x900,1592x774,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,4,7,7,7,7,7,7,Everthing is about politics at this point but that is ok I will always give my honest opinion,105323
1,1729273292639,18/10/2024 17:41:32,1729273292489,-7,18/10/2024 10:41:32,187086,12,questionnaire-xwu3,,40754474,oke7yv2s,11890402,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1080,1238x944,,,,Purpose/Comfort Exit Questions,3,No,5,6,7,4,4,3,3,5,3,6,To gauge people's opinions on different things,64999
1,1729273299756,18/10/2024 17:41:39,1729273299142,5,18/10/2024 22:41:39,187086,12,questionnaire-xwu3,,40754479,7b3xwz8b,11890354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1532x736,,,,Purpose/Comfort Exit Questions,3,No,3,5,6,5,6,5,4,4,5,5,my thoughts about different engines of the society.,62142
1,1729273296616,18/10/2024 17:41:36,1729273296727,-4,18/10/2024 13:41:36,187086,12,questionnaire-xwu3,,40754483,xoft9cmb,11890086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x633,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,How I feel about certain things,56008
1,1729273299336,18/10/2024 17:41:39,1729273299175,-4,18/10/2024 13:41:39,187086,12,questionnaire-xwu3,,40754484,lz2ah0q1,11890586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1249x563,1242x557,,,,Purpose/Comfort Exit Questions,3,No,6,5,6,5,6,6,3,3,6,7,"Important factors to consider in the current situation include religion, voting, politics, and more.",115830
1,1729273305566,18/10/2024 17:41:45,1729273305870,-6,18/10/2024 11:41:45,187086,12,questionnaire-xwu3,,40754489,9oz3kk9k,11890298,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1080,1190x945,,,,Purpose/Comfort Exit Questions,3,No,3,4,4,3,4,4,4,3,4,6,"I'd imagine that it has to do with gauging corellations in attitudes towards certain demographics/instuations and political affiliations, but I couldn't go into much more detail than that.",88894
1,1729273305655,18/10/2024 17:41:45,1729273305532,-7,18/10/2024 10:41:45,187086,12,questionnaire-xwu3,,40754491,89c2xpr5,11890651,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x641,,,,Purpose/Comfort Exit Questions,3,No,6,6,2,6,5,3,6,3,6,5,none,25393
1,1729273309092,18/10/2024 17:41:49,1729273309001,5,18/10/2024 22:41:49,187086,12,questionnaire-xwu3,,40754493,f7zqczo6,11890495,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,2560x1170,,,,Purpose/Comfort Exit Questions,3,No,5,5,6,6,6,6,6,5,6,6,explorer,29521
1,1729273313588,18/10/2024 17:41:53,1729273314411,-4,18/10/2024 13:41:54,187086,12,questionnaire-xwu3,,40754504,2r7eikqv,11890579,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2048x1152,1862x894,,,,Purpose/Comfort Exit Questions,3,No,1,6,3,5,5,5,1,2,1,6,Evaluating perceptions behind certain political concepts and viewpoints of certain political groups.,134359
1,1729273327035,18/10/2024 17:42:07,1729273326168,1,18/10/2024 18:42:06,187086,12,questionnaire-xwu3,,40754509,d8xwuiyi,11890339,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,768x786,,,,Purpose/Comfort Exit Questions,3,No,6,5,6,6,6,5,3,5,6,5,Beliefs ,41653
1,1729273335863,18/10/2024 17:42:15,1729273335745,-4,18/10/2024 13:42:15,187086,12,questionnaire-xwu3,,40754519,7ggm95v7,11890081,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1272x690,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,"guage where people are, at the moment, in their understanding of society ",84434
1,1729273342813,18/10/2024 17:42:22,1729273341945,1,18/10/2024 18:42:21,187086,12,questionnaire-xwu3,,40754521,1m9q4ht2,11890323,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,768x786,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,7,3,2,5,6,5,The human thought process,69688
1,1729273356717,18/10/2024 17:42:36,1729273357761,-4,18/10/2024 13:42:37,187086,12,questionnaire-xwu3,,40754539,ty6ombjt,11890108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2048x1152,2048x1031,,,,Purpose/Comfort Exit Questions,3,No,2,7,7,3,6,2,3,5,6,3,Learning people associations with various political topics,65353
1,1729273367726,18/10/2024 17:42:47,1729273368470,-7,18/10/2024 10:42:48,187086,12,questionnaire-xwu3,,40754547,7k3zonxe,11890328,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1276x496,,,,Purpose/Comfort Exit Questions,3,No,6,5,6,6,5,6,6,7,6,5,to know my views about some topics,37035
1,1729273416272,18/10/2024 17:43:36,1729273416120,-4,18/10/2024 13:43:36,187086,12,questionnaire-xwu3,,40754592,tg29awju,11890107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1365x621,1364x613,,,,Purpose/Comfort Exit Questions,3,No,4,5,6,6,5,5,4,5,6,6,Social Response,100123
1,1729273415491,18/10/2024 17:43:35,1729273415459,-7,18/10/2024 10:43:35,187086,12,questionnaire-xwu3,,40754594,xm9zf6hx,11890581,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,2560x1440,2560x1279,,,,Purpose/Comfort Exit Questions,3,No,6,7,7,7,7,5,5,6,7,6,To see how people rate various groups.,14491
1,1729273421300,18/10/2024 17:43:41,1729273422485,-7,18/10/2024 10:43:42,187086,12,questionnaire-xwu3,,40754603,eubk9xaf,11890083,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x953,,,,Purpose/Comfort Exit Questions,3,No,1,5,6,3,6,5,1,1,1,6,"to get individuals relations between concepts and emotions like voting and love, politics and fear/anger etc",64883
1,1729273448522,18/10/2024 17:44:08,1729273448347,-7,18/10/2024 10:44:08,187086,12,questionnaire-xwu3,,40754630,3m0aya5s,11890577,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,6,7,6,7,7,7,6,2,2,7,gather thoughts on our country ,67857
1,1729273461045,18/10/2024 17:44:21,1729273460955,-4,18/10/2024 13:44:20,187086,12,questionnaire-xwu3,,40754644,mwn6qv7r,11890659,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 130.0.0.0,2560x1440,1707x881,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,5,7,7,7,Im not really sure on this one!,36610
1,1729273483242,18/10/2024 17:44:43,1729273483907,-5,18/10/2024 12:44:43,187086,12,questionnaire-xwu3,,40754670,za7xr1tp,11890190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1383x864,1369x688,,,,Purpose/Comfort Exit Questions,3,No,1,6,7,5,7,3,5,2,1,2,To see where individuals stand on major political issues,98581
1,1729273500050,18/10/2024 17:45:00,1729273499140,-4,18/10/2024 13:44:59,187086,12,questionnaire-xwu3,,40754681,r0xmodxi,11890378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,638x598,,,,Purpose/Comfort Exit Questions,3,No,6,7,7,3,6,6,2,6,7,7,To get people's opinions on topics like politics and healthcare.,106375
1,1729273506976,18/10/2024 17:45:06,1729273286967,5,18/10/2024 22:41:26,187086,12,questionnaire-xwu3,,40754687,kztlbgcs,11890361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,767x746,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,6,6,6,5,5,5,6,"The purpose of a study is multifaceted, aimed at expanding knowledge, solving problems, informing decisions, and contributing to the betterment of society. Each study has its own specific goals, but these overarching objectives are common across many fields.",138041
1,1729273540778,18/10/2024 17:45:40,1729273542158,-4,18/10/2024 13:45:42,187086,12,questionnaire-xwu3,,40754719,kj53i4v8,11890565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1517x712,,,,Purpose/Comfort Exit Questions,3,No,6,7,6,5,7,3,5,5,2,7,Social Responses,62941
1,1729273543389,18/10/2024 17:45:43,1729273542721,-7,18/10/2024 10:45:42,187086,12,questionnaire-xwu3,,40754723,8r8a2fma,11890549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x768,1280x641,,,,Purpose/Comfort Exit Questions,3,No,4,7,7,7,7,7,1,1,4,7,Different attitudes towards certain institutions ,93126
1,1729273576001,18/10/2024 17:46:16,1729273576564,1,18/10/2024 18:46:16,187086,12,questionnaire-xwu3,,40754748,dym0lcs5,11890440,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1342x1209,1338x1206,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,7,6,6,6,6,6,6,Personal opinion on societal organizations ,26681
1,1729273578692,18/10/2024 17:46:18,1729273577826,-5,18/10/2024 12:46:17,187086,12,questionnaire-xwu3,,40754753,vfzr1rq8,11890289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x641,,,,Purpose/Comfort Exit Questions,3,No,6,7,7,5,5,5,1,3,5,6,To know respondents attitude towards some important areas,123424
1,1729273581870,18/10/2024 17:46:21,1729273581720,-4,18/10/2024 13:46:21,187086,12,questionnaire-xwu3,,40754756,94oh1v13,11890369,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1825x824,1821x817,,,,Purpose/Comfort Exit Questions,3,No,6,7,5,5,6,6,6,6,6,6,Social Response Task and Questionnaires,25880
1,1729273587069,18/10/2024 17:46:27,1729273586778,-5,18/10/2024 12:46:26,187086,12,questionnaire-xwu3,,40754762,i8834jd4,11890591,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1366x768,1366x646,,,,Purpose/Comfort Exit Questions,3,No,7,7,6,5,7,7,7,7,5,5,To see people's emotions/views on certain things,50071
1,1729273634192,18/10/2024 17:47:14,1729273634020,-4,18/10/2024 13:47:14,187086,12,questionnaire-xwu3,,40754798,glzozkud,11890672,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1680x1050,1208x830,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,4,7,the correlation between major points in voting and feelings towards them,85231
1,1729273635475,18/10/2024 17:47:15,1729273635265,-5,18/10/2024 12:47:15,187086,12,questionnaire-xwu3,,40754799,g0x5cmqw,11890575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,2400x1181,,,,Purpose/Comfort Exit Questions,3,No,5,7,5,6,7,4,4,5,2,7,my opinions on different topics,35178
1,1729273647065,18/10/2024 17:47:27,1729273646256,-5,18/10/2024 12:47:26,187086,12,questionnaire-xwu3,,40754803,z4iiy3xh,11890652,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1686x973,1680x969,,,,Purpose/Comfort Exit Questions,3,No,6,6,7,4,5,3,3,2,3,6,et my views on different matters and views.,39448
1,1729273653757,18/10/2024 17:47:33,1729273654674,-4,18/10/2024 13:47:34,187086,12,questionnaire-xwu3,,40754817,qz2dz8v6,11890255,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x765,,,,Purpose/Comfort Exit Questions,3,No,5,6,7,6,7,7,5,3,2,5,To analyze important political and essential work terms in the world,39653
1,1729273663463,18/10/2024 17:47:43,1729273663173,-4,18/10/2024 13:47:43,187086,12,questionnaire-xwu3,,40754827,il93swwr,11890299,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x691,,,,Purpose/Comfort Exit Questions,3,No,6,5,3,5,5,2,4,5,1,3,not sure,30360
1,1729273668134,18/10/2024 17:47:48,1729273667362,5,18/10/2024 22:47:47,187086,12,questionnaire-xwu3,,40754830,lguw03dz,11890368,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x776,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,6,6,5,6,6,6,To check my social response and attitude,264677
1,1729273668746,18/10/2024 17:47:48,1729273667903,-5,18/10/2024 12:47:47,187086,12,questionnaire-xwu3,,40754835,cuonk9e9,11890249,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1536x864,1536x730,,,,Purpose/Comfort Exit Questions,3,No,5,7,7,7,7,7,7,6,4,7,To see how people feel about topics which could be considered partisan. ,87366
1,1729273758885,18/10/2024 17:49:18,1729273757000,0,18/10/2024 17:49:17,187086,12,questionnaire-xwu3,,40754926,3ptu6ido,11890119,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1366x768,1366x653,,,,Purpose/Comfort Exit Questions,3,No,6,5,5,6,6,6,1,3,6,5,Interesting study,40949
1,1729273758429,18/10/2024 17:49:18,1729273756384,-5,18/10/2024 12:49:16,187086,12,questionnaire-xwu3,,40754933,p7x3ci9d,11890539,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,,Purpose/Comfort Exit Questions,3,No,3,6,6,5,6,6,5,7,6,7,To understand American viewpoints on current political issues in America.,87591
1,1729273769998,18/10/2024 17:49:29,1729273769706,-4,18/10/2024 13:49:29,187086,12,questionnaire-xwu3,,40754942,zibeunza,11890260,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1616x909,1616x741,,,,Purpose/Comfort Exit Questions,3,No,1,1,1,6,6,5,1,3,5,2,People's beliefs on many political matters,61616
1,1729273777898,18/10/2024 17:49:37,1729273777756,-5,18/10/2024 12:49:37,187086,12,questionnaire-xwu3,,40754947,b2xgibbz,11890619,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x613,1364x613,,,,Purpose/Comfort Exit Questions,3,No,6,6,5,5,5,6,5,5,3,3,such a new one,38063
1,1729273812498,18/10/2024 17:50:12,1729273812400,-5,18/10/2024 12:50:12,187086,12,questionnaire-xwu3,,40754978,i5dx15hm,11890427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1229x692,1229x585,,,,Purpose/Comfort Exit Questions,3,No,3,7,7,7,7,6,6,7,4,7,I think the purpose of the study was to see how we feel about key political stances and to see which way we politically lean.,74718
1,1729273848423,18/10/2024 17:50:48,1729273848232,-4,18/10/2024 13:50:48,187086,12,questionnaire-xwu3,,40755002,oesy9b7h,11890673,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1350x603,1350x596,,,,Purpose/Comfort Exit Questions,3,No,7,6,7,6,5,6,7,6,5,7,its a good study.,93733
1,1729273848904,18/10/2024 17:50:48,1729273863130,-4,18/10/2024 13:51:03,187086,12,questionnaire-xwu3,,40755006,bc3o9o6a,11890379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1280x551,,,,Purpose/Comfort Exit Questions,3,No,1,7,7,7,7,7,1,5,1,1,To figure out the views of people on today's world and how it works,99521
1,1729273931029,18/10/2024 17:52:11,1729273904842,-4,18/10/2024 13:51:44,187086,12,questionnaire-xwu3,,40755077,rqbgfbyv,11890357,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,,Purpose/Comfort Exit Questions,3,No,5,6,7,3,5,6,4,5,4,5,social response,111936
1,1729273939052,18/10/2024 17:52:19,1729273938603,-5,18/10/2024 12:52:18,187086,12,questionnaire-xwu3,,40755083,qxu7axqk,11890376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,798x730,,,,Purpose/Comfort Exit Questions,3,No,7,3,6,6,6,6,2,5,6,6,how people feel about happenings around them,107405
1,1729273941136,18/10/2024 17:52:21,1729273938370,-4,18/10/2024 13:52:18,187086,12,questionnaire-xwu3,,40755085,ccfu4am6,11890598,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x641,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,social response,98832
1,1729273954810,18/10/2024 17:52:34,1729273954703,5.5,18/10/2024 23:22:34,187086,12,questionnaire-xwu3,,40755096,ogj95981,11890520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1371x617,1366x613,,,,Purpose/Comfort Exit Questions,3,No,7,7,6,5,5,3,3,4,2,6,opinion about social response ,32272
1,1729273961783,18/10/2024 17:52:41,1729273961677,-4,18/10/2024 13:52:41,187086,12,questionnaire-xwu3,,40755105,2cyjc34g,11890641,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1680x1050,1680x815,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,4,7,7,7,7,7,7,To gauge how people percieve and value the different aspects that make up parts of society,75116
1,1729273965866,18/10/2024 17:52:45,1729273965817,-4,18/10/2024 13:52:45,187086,12,questionnaire-xwu3,,40755106,tntl7go6,11890687,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1920x1080,1912x954,,,,Purpose/Comfort Exit Questions,3,No,7,1,7,7,7,7,6,1,7,7,voting,43813
1,1729273981163,18/10/2024 17:53:01,1729273981035,-4,18/10/2024 13:53:01,187086,12,questionnaire-xwu3,,40755114,h8liq6nl,11890540,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1280x632,,,,Purpose/Comfort Exit Questions,3,No,1,7,7,1,7,7,1,1,1,7,I genuinely have no idea.,81962
1,1729273993941,18/10/2024 17:53:13,1729273992305,-5,18/10/2024 12:53:12,187086,12,questionnaire-xwu3,,40755125,k38waati,11890573,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,2,5,3,5,5,3,2,2,3,3,To understand how in we respond socially in our community.,61225
1,1729274012003,18/10/2024 17:53:32,1729274011790,-7,18/10/2024 10:53:31,187086,12,questionnaire-xwu3,,40755140,48lm3gw6,11890753,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,7,5,6,5,5,6,6,Social Response Task,32810
1,1729274024896,18/10/2024 17:53:44,1729274024631,-4,18/10/2024 13:53:44,187086,12,questionnaire-xwu3,,40755149,2nz1vh45,11890481,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1366x768,1821x798,,,,Purpose/Comfort Exit Questions,3,No,7,8,8,8,8,8,8,8,8,8,To see participat view on issues,37936
1,1729274027066,18/10/2024 17:53:47,1729274026957,-4,18/10/2024 13:53:46,187086,12,questionnaire-xwu3,,40755157,60ttn2iy,11890731,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1183x750,,,,Purpose/Comfort Exit Questions,3,No,6,7,6,6,7,5,3,5,1,7,to understand different how people associate words and how this reflects their views.,50765
1,1729274062882,18/10/2024 17:54:22,1729274062183,1,18/10/2024 18:54:22,187086,12,questionnaire-xwu3,,40755178,1nner8ea,11890472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x765,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,To denote what people feel about certain parts of the society,52033
1,1729274068836,18/10/2024 17:54:28,1729274069086,10,19/10/2024 03:54:29,187086,12,questionnaire-xwu3,,40755179,wn3cahw6,11890493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1534x643,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,6,6,6,6,6,6,societal differences,32320
1,1729274067216,18/10/2024 17:54:27,1729274067050,-5,18/10/2024 12:54:27,187086,12,questionnaire-xwu3,,40755183,xp34q897,11890698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1823x818,1821x817,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,5,6,6,6,6,5,6,Social Response Task and Questionnaires,38526
1,1729274189084,18/10/2024 17:56:29,1729274188898,-5,18/10/2024 12:56:28,187086,12,questionnaire-xwu3,,40755301,9kp81y69,11890594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1324x768,,,,Purpose/Comfort Exit Questions,3,No,7,5,5,3,7,7,7,2,2,6,To determine how we felt about some controversial topics.,68799
1,1729274198981,18/10/2024 17:56:38,1729274199242,1,18/10/2024 18:56:39,187086,12,questionnaire-xwu3,,40755307,ps2f2b3d,11890694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,681x640,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,7,6,5,3,3,6,7, The purpose of the research is to examine social factors that influence how we make decisions,155874
1,1729274247074,18/10/2024 17:57:27,1729274246910,-4,18/10/2024 13:57:26,187086,12,questionnaire-xwu3,,40755344,kffys54z,11890617,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1373x619,1366x613,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,5,6,6,2,3,6,6,Social Response Task ,60758
1,1729274320361,18/10/2024 17:58:40,1729274320238,-4,18/10/2024 13:58:40,187086,12,questionnaire-xwu3,,40755388,pevbsh93,11890801,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2050x922,2049x919,,,,Purpose/Comfort Exit Questions,3,No,5,5,6,5,6,5,6,5,5,5,Social Response Task,39579
1,1729274454130,18/10/2024 18:00:54,1729274452982,-5,18/10/2024 13:00:52,187086,12,questionnaire-xwu3,,40755476,zyeerefb,11890670,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1517x852,1517x684,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,5,4,5,"Honestly, I'm not sure",49355
1,1729274467750,18/10/2024 18:01:07,1729274467460,-7,18/10/2024 11:01:07,187086,12,questionnaire-xwu3,,40755487,jk8j48bu,11890690,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1540x705,1536x702,,,,Purpose/Comfort Exit Questions,3,No,5,6,6,5,7,5,6,4,6,6, Perhaps to gather opinions and attitudes towards various issues and organizations.,117517
1,1729274474792,18/10/2024 18:01:14,1729274474618,10,19/10/2024 04:01:14,187086,12,questionnaire-xwu3,,40755492,osv8rnx9,11890769,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1264x1168,,,,Purpose/Comfort Exit Questions,3,No,6,6,5,5,5,5,3,6,5,5,general experiment,22009
1,1729274497893,18/10/2024 18:01:37,1729274497975,-4,18/10/2024 14:01:37,187086,12,questionnaire-xwu3,,40755517,ec20g5kx,11890699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,,Purpose/Comfort Exit Questions,3,No,6,5,7,7,7,5,6,7,4,6,to see how you rate people,30525
1,1729274549654,18/10/2024 18:02:29,1729274555416,-4,18/10/2024 14:02:35,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,4,7,6,7,7,5,3,7,5,7,"The purpose of this study is to see how people percieve important aspects of our society, like healthcare, police, science, and how people relate other aspects to these topics like certain political party or comunnity  hero, or religions, etc.",105962
1,1729274562489,18/10/2024 18:02:42,1729274562491,-5,18/10/2024 13:02:42,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,2,5,3,4,5,4,5,1,3,4,I don't know,56717
1,1729274615639,18/10/2024 18:03:35,1729274615483,-5,18/10/2024 13:03:35,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,5,5,4,6,5,4,3,3,2,6,opinion about social response ,36406
1,1729274641004,18/10/2024 18:04:01,1729274638774,-4,18/10/2024 14:03:58,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,How confident we are in our social opinions and whether we will stand by them publicly.,72487
1,1729274704217,18/10/2024 18:05:04,1729274704508,-5,18/10/2024 13:05:04,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,3,6,6,6,6,6,6,6,6,6,This survey covered so much ground that it must be concerned with people's opion of things in general concerning many facets of life.,101378
